UMAP1,UMAP2,company
1.193001,-1.622698,INNERGO Systems Spółka z o.o.
-1.6567692,3.3030808,Maximus
-21.788246,-24.622599,BigData Technology Solutions
-3.12863,0.12646568,Afl
-21.524933,-24.675327,Sombra
-2.8322256,1.8733176,SustainRecruit
-3.4341943,2.8526247,NovaGigs
-9.403554,9.353402,PikPok
35.79375,0.4488536,Tribeca Capital Partners
-0.80490106,-9.521462,SHERMIND PARTNERS
8.138104,0.9236723,Sandbag
4.793729,-13.094867,PT Bank Mayapada Internasional Tbk
25.490374,-46.41635,COKER TIRE COMPANY
-8.992815,16.546959,Covebo
1.2629554,3.3364534,ABSI
0.2533431,-6.3455358,Alphaink SRL
2.8265288,2.9693692,Goodwill Industries of Ventura and Santa Barbara Counties
-16.787249,-2.7202632,I-TRACING
0.66050714,1.3397031,Axim Geospatial
41.83025,-13.837279,ILF Consulting Engineers
2.5714736,-5.0747495,Michael Page España
-8.963934,16.550953,Covebo Uitzendgroep
10.270749,-5.937826,The Jacobson Group
-0.4490033,4.028094,"Libsys, Inc."
-0.15554179,-32.789463,Atlas Copco Airpower N.V.
-2.3053083,2.7446244,"Rivian Automotive, LLC"
8.43964,17.879803,Open Cosmos
-2.845597,-21.36585,EXPERDA -It's that simple
-3.4556007,5.3108172,Compass Group PLC
4.9963017,-4.522077,Starcom
-2.5650811,3.9388602,The Elite Job
-37.925816,28.832857,Motorway
-0.44813827,4.657426,"Brown & Brown, Inc."
25.554386,-46.35732,Flexton Inc
1.0152037,5.5979166,Pôle Léonard de Vinci
-9.416329,9.340552,raKam
-21.723421,-24.364092,Paie Rh
36.21765,0.4633085,Becton Dickinson Management GmbH & Co. KG
-2.5154815,2.3862252,Neuron Mobility
-2.8439846,2.74434,Mission Box Solutions
0.82069665,5.244881,Vibrant Emotional Health
-0.6423415,1.4821675,PointClickCare
-21.816736,-24.342447,Protom Group S.p.A.
11.169139,4.9268746,Recruitflash Pte. Ltd.
2.3625834,2.3154604,Tampa Bay Lightning
18.477787,-24.738756,บริษัท นิภา เทคโนโลยี จำกัด
-16.95458,-2.538204,Woolsocks
0.38199496,4.6338253,Tripadvisor
-3.1870105,0.11100561,Brooklinen
25.524548,-46.37489,epic cy
-0.5644869,3.2237499,"Goldbelt, Inc."
-0.40466306,4.4624467,"Center for Research in Security Prices, LLC (CRSP)"
-3.4281309,8.139103,Ambition Group Hong Kong Limited
-2.267066,2.19743,Riksrevisjonen
-2.727715,2.5469089,Asurion
0.89757967,4.6400533,EduServe
1.0559169,-2.9277608,Ypto NV
1.4295276,3.3125458,BrighterBox
-0.7646245,4.24513,HSBC Service Delivery  Sp. z o.o.
-4.1464334,-7.5702066,Hatch Asia Consulting Pte Ltd
-0.11334075,-32.75176,Halfords
1.518754,3.6083932,Dynamic Human Capital Pte. Ltd.
-2.7180636,1.950081,AFRY AB
-2.639847,0.41206393,EMPREGARA
-4.112963,-7.593474,HiQ Finland Oy
2.9962244,-1.8686548,Mimecast
16.298689,-2.6542304,Côme
-2.4895911,0.3955688,Intone
-1.0589622,0.47924435,"Second Round, LP"
10.271031,-5.911055,Welltower
25.558254,-46.4024,Dynamo Software
3.541048,-2.1335437,"Hamlin Knight - Recruitment Specialists in Human Resources, Office Support and Sales & Marketing"
-6.9192653,26.415497,Panda
-0.7862035,2.0458431,"firstPRO, Inc"
-0.39798144,2.7752945,Get It Recruit - Finance
-3.5598829,7.284307,宮廷遊戲科技有限公司
-2.8985536,1.8241395,Accenture Capability Network
-1.0459646,0.49540234,GalaxE.Solutions
3.33525,1.4855345,Econometrie
0.9223462,1.0253648,"SPR Careers - The Midlands' Leading Recruitment Partner for Temporary, Contract & Permanent Roles"
-5.53736,0.6866385,Sendbird
-5.372972,0.839113,Leroy Merlin España
0.6108755,2.340797,Myticas Consulting
0.7305015,1.5740763,Randstad Deutschland
-1.2769215,2.6502075,Huxley
-0.7985319,-9.528366,Advanced MedTech
1.1343837,2.77077,STL - Sterlite Technologies Limited
-11.088738,-15.408694,Edenred UAE
2.6984591,-4.933757,TotalEnergies
-0.97841454,1.847042,"Webstaurant Store, Inc."
-8.990989,16.544487,PETNET INC
1.357057,6.323066,Public Procurement and Disposal of Public Assets Authority (PPDA)
-21.848372,-24.43904,Flash Coffee
-1.775759,3.0083241,Western Digital
36.187885,0.31216234,RealPage Philippines Inc.
2.353925,2.3286452,Blu Selection
-9.278513,9.433191,Singhealth Polyclinics
-20.443644,24.484686,Universitätsklinikum Düsseldorf
-21.721905,-24.475069,Above Sports
1.4201583,5.3442335,Lion Digital Global Limited
0.75500983,4.9010525,"University of California, San Francisco"
35.796227,0.049855493,ASEBoston Costa Rica
1.5016242,2.4385567,Technosec
-4.61703,3.4792292,invillia
-11.086956,-15.395364,iCare.com
-0.0420129,3.9018795,The Garrett Group
2.5109491,-5.052482,AgileEngine
-2.9075942,-21.398802,Pro Tem
3.5788975,1.3760303,"Prospect Medical Holdings, Inc."
6.334232,-1.7822216,Sensata Technologies
35.803143,0.24940386,Doctoralia Mexico
-0.42756817,2.4481115,Nordea Bank
-1.4435012,5.8016386,Innova-tsn
18.982409,-24.237759,Bonobo
-3.3867888,8.184331,TNBR Careers
-6.909521,26.41621,GluCare
-1.3114238,5.4899073,Consors Finanz BNP Paribas
1.6443343,-2.3116112,Puratos
35.73437,0.4159067,Kily.ph
-20.450216,24.43737,Sacramento Area Council of Governments
25.679796,-47.4038,Team Remotely Inc
-37.612984,30.0001,Aumentar Consulting
41.756584,-13.782397,eulen
-20.75011,-23.627687,Volkswagen Group Services GmbH
-4.1590466,-7.533085,iliad
-0.85779065,4.3060236,Everstudio Sdn Bhd
-6.9145384,26.417662,Carro Singapore
1.5533375,-1.6914129,Atea
-0.41369617,4.6435,@Orchard
1.1405945,2.3749678,"S&K Technologies, Inc."
-11.1128235,-15.389042,Epic Data
8.434934,17.87505,"Thompson Gray, Inc."
-3.390483,7.463136,BingoPlus Philippines
0.5978927,0.85726345,Blue Yonder
-21.772236,-24.377438,The MIL Corporation
36.186436,0.38218674,Adspire LLC
-0.6062043,4.6721215,ING Bank Personeel BV
-37.551083,29.913437,Linkaband
2.5556848,-5.090457,Intellihub Group
-8.9718685,16.551277,European Commission- DG Competition
-2.878886,-0.01560967,Audax Group
0.5985014,1.3934435,Interbank
36.269436,0.33188376,COLORS Beauty
41.773838,-13.79959,tuGerente.com
3.3143563,0.27298698,ContractRecruiter
-1.9969028,2.7691286,MSD Czech Republic
8.43281,17.872925,Majorel Kenya Limited
5.319498,0.12116001,บริษัท เคาน์เตอร์เซอร์วิส จำกัด
-5.33268,0.7311823,Revive Media Services
-16.961258,-2.5328543,Fieldbox
-2.953841,-0.22482108,Washington Spirit
5.537551,0.11641827,SCOPIC
-4.6166863,3.4801817,德勤
-0.3579912,4.7878675,Niort Agglo
-3.113581,2.7571037,SystemicLogic
-8.958976,16.510662,Audap
2.2095923,2.6953573,"Cyberthink, Inc"
5.560661,0.09739446,"Lupus Research Alliance, Inc."
-6.7605724,6.551097,Getnet Argentina
-2.4621754,0.5769157,Triune Infomatics Inc
-21.714916,-24.320408,Fixami
-2.8430905,0.28449264,Cimpress India
1.1931337,-1.6467652,Magyar Posta
1.4917085,3.0831428,"Serco, Inc"
1.3885314,3.2801888,Baptist Health South Florida
4.3304505,0.107143335,Cardno
-1.4966967,5.973782,Genting Malaysia Berhad
-21.492996,-24.571453,qode.world
0.61796397,4.0237374,UC Davis Health
1.2142385,0.81747943,SIEGE ASP LIMOGES
-0.41542348,4.4915833,InfoStride
-7.1234193,1.5403455,SpotView
3.0449617,0.7688774,"Medline Industries, Inc"
-1.2602463,1.5527693,SwankTek Inc.
-6.5572844,6.340369,Positive Thinking Company
-21.844687,-24.528433,Almosafer
-3.4331098,13.914641,Hologic
-6.9172564,26.430853,Nanosniff Technologies Pvt Ltd
-2.8227394,4.22099,Speedy Hire PLC
10.290006,-5.9454737,ICAP Employment Solutions
10.2356615,-5.9211497,L&Q
-6.7301087,6.5216517,Daimler AG (Canada)
-0.8269995,1.6717207,Exiger
-21.769281,-24.386923,RTL Belgium SA
10.185666,-5.908311,REICH CONSULTANCY PTE. LTD.
-8.976894,16.519264,DW Simpson
-0.061735887,3.9708233,VetJobs & Military Spouse Jobs
35.912907,0.0010386703,Occidental Petroleum Corporation
-2.7543359,2.6864986,BENlabs
-5.434983,0.56865746,Bemobi
1.5700866,5.475525,บริษัท เถ้าแก่น้อยฟู๊ดแอนด์มาร์เก็ตติ้ง จำกัด (มหาชน)
-21.483124,-24.610785,CREDIT AGRICOLE LORRAINE
-3.128161,2.7475848,"Welocalize, Inc."
-16.959038,-2.4795296,Rystad Energy
3.0513196,-1.6996051,TEXAS COMMISSION ON LAW ENFORCEMENT
-0.80474484,-9.521993,ING Bank
1.4353665,2.4036453,RAIL4LOGISTICS
36.22866,0.40726978,W Executive
1.5718898,3.1322694,Fluor Corporation
35.992653,0.12042236,Resolvecall
-4.171301,-7.2537985,Techyon S.r.l.
-5.486301,0.37510478,Rakuten Viki
1.1887096,-1.6336524,Gro HR Consulting
2.9245903,-1.8111985,ROKT
9.614766,-5.538619,FINKY SAS
-16.959948,-2.5334594,Lime Street Recruitment LTD
-4.10085,-7.5659223,foodpanda Pakistan
0.83469576,-0.8956965,"BioUrja Trading, LLC"
-6.00563,1.2259195,CyberCité
-37.597965,29.993652,ONE ACRE FUND
-4.1570773,-7.54315,Фриплэй
8.147792,0.93494886,Global Virtuoso
1.644771,-2.2809355,Syneos Health Inc
35.762672,0.23224534,Pixelgen Technologies AB
10.3392935,-6.0251975,4finance Spain
-21.752909,-24.301186,Direct Fidoo a.s.
16.3056,-2.6655974,PEOPLE'S CREDIT NETWORK FINANCE COMPANY INC.
0.62996477,4.8435354,Staffing Solutions Organization LLC (SSO)
35.771156,0.5354338,The Farmer's Dog
-2.807231,4.2171574,Optimum Solutions (S) Pte Ltd
-0.74190915,2.3692613,Bosch Group
35.436356,0.017909575,AMAZON UK SERVICES LTD.
-6.7679677,6.564921,Solicitamos
-8.97454,16.544626,Venable LLP
-1.2031434,5.064132,Allinsourcing
25.445488,-46.318905,CHARTERHOUSE PTE. LTD.
-11.033789,-15.326371,Joint Logic Technologies
25.569231,-46.353367,Marrina Decisions
-0.79406136,1.0106211,Steves & Sons
-21.814026,-24.33012,Group Avows
-6.806291,6.5954094,Black Rock Digital Inc
6.461428,-5.341538,"Viribuz Media, Inc."
35.47284,0.061594207,MNR Solutions Pvt Ltd
6.4682803,-5.3609295,Công Ty TNHH Ayo Biomass
-0.2394232,1.6901512,Justremote
-21.658266,-24.404438,Howmet-Köfém Kft. Shared Services
-37.61159,29.906042,Gif
-21.84854,-24.555681,TopCompare.be
-21.493805,-24.609056,"Datablazers, Inc."
3.0576477,1.4322298,CORA Services
-2.3027055,2.1184356,Symrise
-0.81401306,-9.520332,Alexa Systems
-9.420626,9.3282995,Intrepid Solutions and Services LLC
-20.509184,24.41621,Recruin | Hiring for Web3 & Tech
-2.3596468,2.2040253,NLP Logix
0.9488745,-2.076901,AVI-SPL
-4.697186,7.592214,Leading US Based MNC (Product Based)
-21.69669,-24.689384,First Circle
-1.4080747,2.6691625,CYNET SYSTEMS
-21.778667,-24.351954,Aram Meem Services
6.457312,-5.3326116,PICK.A.ROO
19.63707,-24.007204,MPC Corporate Solutions
-9.424588,9.332542,Vivint
-21.766754,-24.651154,Nowges
-0.89373124,1.7716401,"PROSOFT, HQ"
35.63167,0.2143356,Tangerine Search Inc
-37.6336,30.020502,Onemedia Consulting GmbH
-0.13074896,-32.772823,Cellenza Training
16.270172,-2.685547,Centerwell
-1.4087459,1.4926033,"Radisson Hotel Group, Madrid Office  Finance"
-0.049823646,-32.68779,Graham
-21.763174,-24.463982,Mitra Integrasi Informatika
1.6601018,-2.276427,ALIMENTAIRE AI
-1.035415,-2.310994,Archer - The IT Recruitment Consultancy (Malta)
-1.57263,2.8565571,Avature
-5.5077443,0.44480854,trivago
-20.465023,24.485804,United Internet
25.66506,-47.391037,lastminute.com
-0.11787251,-32.78141,Flowbird France
25.523758,-46.41365,Paradigm Consulting Group
-3.4309564,13.918381,Pequity
-0.2921659,0.9496999,"Ardent Technologies, Inc."
-0.57982767,2.999044,Orangepeople
1.1814415,5.153441,BETER Live
25.100985,-47.081966,Agility Recruiting
1.2468052,-1.3723269,Groupe Ponticelli Frères
-20.535894,24.430376,ecoinvent
-1.4960169,5.97557,晉加股份有限公司
0.9341111,-2.0517993,APRIORI
4.844656,-13.020437,Silicon HR
10.278537,-5.985775,Metropolitan Premium Properties
-0.17037094,-32.812378,harrys home hotels & apartments
-3.540306,7.3221836,IKIGAI ENABLERS
-3.403957,2.8326628,Lumata Health
2.9696176,-1.8288682,Esolvit
11.161049,4.9347305,pg public services
35.8312,0.5211652,VitalAire Canada Inc.
0.25169888,-6.3587337,Leica Camera AG
3.0061347,-1.5923767,West Shore Home
-21.921354,-24.406872,MANN+HUMMEL Group
-6.646313,0.843911,SteadyMD Inc.
-37.611053,29.937092,Protiviti Limited
35.831062,-0.08566937,Great Dane
-6.9164753,26.420359,Prensa Ibérica
-0.64690167,3.3683999,QBE Insurance
1.7017732,0.16023481,Fronius International GmbH
19.66376,-23.995594,Hrb Solutions
-9.4184,9.338687,Econocom Maroc
13.891642,12.422651,Global Computer Services L.L.C
6.497803,-5.4399915,NCR Voyix
15.713655,-2.7836027,INSYCO
-5.7539935,1.0857257,kwiff
-5.8215647,0.8708964,WithSecure
-21.585611,-24.478626,Usitstaffing
-0.9732155,0.65949196,Augos Energy Intelligence
18.520979,-24.695456,Hypersonix Inc.
-0.3532881,2.4656801,Matlen Silver
-1.3865333,1.50809,"Riskonnect, Inc."
-8.948781,16.547665,Wa
-21.805626,-24.36507,Gleeson Recruitment Ltd
8.435523,17.875694,Datafloq
35.991306,0.17887773,JSL Solutions Ltd
-0.5096427,4.5862074,randstad belgium
41.793003,-13.838771,OLO Technology
0.876887,2.911923,MetaPhase Consulting
-6.7351623,6.530054,Mendix
18.999207,-24.218636,SPORTNCO
-9.432346,9.333062,"Good Shepherd Community Clinic, Inc."
41.812958,-13.812565,Build Recruitment
-2.6064916,0.1287595,Amerisourcebergen
0.6959566,4.9550614,ISMART RECRUIT
-3.7606108,6.8253403,Campus Technologies Limited
3.213674,-1.8249453,TP Vision
-2.4102557,2.786027,ENSCO
-1.0409073,4.767267,MMM Holdings LLC
1.0208558,0.990736,La sécurité sociale
6.4373746,-5.32735,Humanise Masterclass
-6.76335,26.125658,Hr Legend
2.9356568,0.9089573,PVH
0.93600404,5.5529857,KESTREL360 PTE. LTD.
1.0804291,5.72977,AMERICAN CANCER SOCIETY
-0.9552369,4.6121755,ASCII Group LLC
18.968586,-24.247272,ENT And Allergy Associates
0.888121,2.4772854,Programmez
3.6780665,-0.26709846,Skytree
-37.607407,29.899296,Virtu Inc.
-37.588478,29.884312,bumble
35.677383,0.36845592,Orange Peak Company B.V.
-2.814219,4.2209444,COWI
-0.87507725,1.2838347,STAFIDE
3.4113877,-1.6894507,people go
-3.4163718,2.8449318,Assist spol. s r.o.
18.529537,-24.687267,Fox Search Group
1.2623076,0.6575522,Bayerisches Landesamt für Steuern
-2.853264,1.8620983,Brightlyworks
-21.52315,-24.757143,DSI Group
-2.3161771,4.387049,Connectis_
3.2907333,1.4653282,OptimizIT
3.4045615,-1.9800105,NYU Langone Health - Symphony Talent
-1.0237613,-0.4076264,PROMAN France
13.8993845,12.436942,Cargolux Airlines International SA
-3.9221888,-7.3149247,CDG ZIG PTE. LTD.
-0.99113864,0.8207432,Strategy Consulting Team
-0.16099441,-32.798935,RESHUFORM
4.839412,-13.04958,Wrknest AB
-0.07105427,-32.70921,Amandis - ICT Recruitment Professionals
-5.153057,1.1050416,NewGmedia
1.216326,6.1805143,National Conference of State Legislatures
-4.164905,-7.5807867,"Wiser Solutions, Inc."
25.533047,-46.41574,Homesteaders Life Company
0.5468825,2.7501557,Crowe
13.8720875,12.413197,PP Associates Ltd
-5.465946,0.39324528,Premier Lacrosse League
1.1243345,0.87799114,Patterned Learning Career
-20.459848,24.463484,The Hospital Research Foundation
-37.50876,30.030222,Greenlight
-8.729102,16.308393,Native Instruments
10.240437,-5.9689384,GLOBAL HITSS
-4.9555483,11.812386,Miric Biotech Ltd
19.658651,-23.999664,DCA
-2.889884,-21.349209,PrimeIT España
35.774055,-0.0052432343,"PrideStaff - Edison, NJ"
-37.813156,29.388512,Koho Financial Inc
-5.45356,1.1545886,Opus Recruitment Solutions
-9.432754,9.3397455,Findit Recruitment
1.30305,6.2384105,HistoIndex Pte. Ltd.
2.5638452,-5.0877657,Kongsberg
-1.064961,0.5185499,Grupo Tress Internacional
-6.891498,1.4139606,Rocket Money
-2.8943594,-21.358192,Pioneer Natural Resources Company
-2.8660297,-21.358269,"บริษัท ซี.เจ.เอ็กซ์เพรส กรุ๊ป จำกัด (C.J. Express Group Co., Ltd.)"
1.6526517,-2.2865555,Forest Interactive
-37.638214,30.003155,Gozem
13.93821,12.479974,ARCADIS Belgium nv
-3.8488598,5.0188217,5 reviews
35.89487,0.09897403,Colourette
0.83127594,3.13797,Infologitech
-6.0596056,1.2354853,Harrison McMillan Pty Ltd
19.668533,-23.976215,Grubhub
-0.744572,2.206647,Publicis Groupe logo
-3.033116,-0.2984408,SurgeHire
0.82987946,5.280617,The Midtown Group
25.557423,-46.356915,FROGG Recruitment
-1.0603648,4.853041,EXL Service South Africa (Pty) Ltd
-3.4212635,7.443374,Hana Bank
7.536762,-7.6482196,YER USA
2.3689332,2.3135777,HRS STAFFING SERVICES S.R.L.
35.832397,0.17614283,AVIS BUDGET GROUP
-11.0938225,-15.385513,"Technology Recruiting Solutions,Inc."
1.2324971,5.4042993,Access
1.2994338,0.65181124,University of California- Riverside
13.918457,12.456219,TRISTAR
-4.1599493,-7.612486,THEIA
25.564133,-46.45771,Swatch Group
-0.30411577,4.5698867,Mercury Insurance
3.3645513,0.2572841,QBE Asia
-3.2264092,0.026840808,SaleCycle
-37.532185,29.918262,COTA
-11.02838,-15.331671,StubHub International
-2.82943,-21.31547,Fineaste
-0.85446805,4.4489574,Staffmax
35.678787,0.34587684,lead5 media
-1.5101014,5.995755,Global Economics Group
10.250277,-5.940166,ALGOTEQUE Innovation Hub
-0.13953711,-32.772125,C.B.A. srl
35.390285,-0.024356138,Clearsk Medical Spa Pte. Ltd.
4.808995,-13.079952,Irving Knight Group
-0.33878708,3.7948585,Club Med Resort
-1.2297828,-2.4248228,believe
35.673428,0.43780547,LGH
-20.440376,24.447557,Devenez
1.253549,3.2637377,"HealthMarkets Insurance Agency, Inc."
25.500402,-46.406147,CultureFit
1.8024671,3.3760316,RedStream Technology
-3.089559,-0.560712,Bentley InnoMed GmbH
-2.1862783,3.431303,Data Recrutement
13.969786,12.36575,Victory Farms Ltd
-21.836506,-24.472498,Bosch Switzerland
18.962769,-24.254751,Intermex
1.7063571,0.16270988,Methode S.r.l.
0.6653478,4.917524,EDMI Limited
0.4905803,4.7155976,Dept of Family & Protectve Svc
-0.3014802,0.8863073,Imara Limited
18.5241,-24.690474,Rang Technologies Inc
-4.1971464,12.911838,17LIVE_藝啟股份有限公司
1.4420063,2.4181569,Wisesight
1.6726637,-2.3038046,FuseGlobal Partners
3.5849657,1.3816534,SMC3
-5.811621,1.0944078,XP
1.3549951,0.5620297,An Post
10.2570095,-5.941261,Relish
-3.3595164,5.2210255,Pioneer Insurance
-1.0615457,1.5074768,IndisJob Hiring Pvt. Ltd.
1.5097117,5.4810314,RMA CONSULTANTS PTE LTD
-2.8981876,-21.36438,Bejo Zaden
-0.37375435,5.331276,FEDERALE Assurance-Verzekering
-0.3666,4.8192177,Hi3G Access AB
0.24837871,-6.35904,Mazars USA LLP
4.786892,-13.0852585,Equancy
-2.7237203,-20.977648,The Capital Markets Company GmbH
-6.484241,1.2894843,The Blue Box
-5.4776154,0.5041443,Troika Media Group
-11.080961,-15.356912,Sejasa.com
-0.8694141,1.2457033,IP INFOOUT
-1.0447962,0.50531214,Supply Chain SSC
1.0951667,-0.8716241,Voya Prime Rate Trust
-2.8905034,-21.386383,OMNES Education
1.5478004,0.37718567,SSP Asia Pacific
18.469238,-24.74668,VOO
-4.1095734,-7.5435925,BioFire Diagnostics
-1.1595633,2.6805139,Devoteam
0.15323351,3.7700465,UICGS and Bowhead Family of Companies
0.41818598,2.8185327,QuEST Global Services Pte. Ltd
35.67246,0.2781716,Viroclinics-DDL
-21.614935,-24.77115,Vantage Consulting
-20.532461,24.407522,Intus Care
36.261322,0.4037966,Shorterm Group
0.081304215,3.936871,Community Foundation of Northwest Indiana
-3.4063013,7.458335,MEGA FORTRIS (MALAYSIA) SDN BHD
35.34375,0.17135237,Bloom Energy
1.0439442,-1.6532832,Lufthansa AirPlus Servicekarten
-1.1524513,-2.3097906,Kindle Analytics
4.3339906,0.109195404,"ריקרוטיקס בע""מ"
41.800568,-13.8239565,Bieze Food Group
-0.4052926,4.479639,Singlife Philippines
-2.6143262,2.066326,MyHealthcare Technologies
-0.038949687,3.8310843,Ekodus Inc.
-2.8367336,0.10581776,sonas recruitment
25.090471,-47.081158,HyLife
0.6376237,4.8831377,Texas Health and Human Services
-6.1799703,0.87807435,squery
-3.4383383,7.893871,Université de Rennes
1.1527947,6.110414,Broadway Licensing
3.3683085,1.4174143,Connexus Energy
-5.497335,0.38092205,Rover
0.67445326,3.1101954,"26 Health,Inc"
36.28997,0.4420247,Haier lnc.
0.22138856,-6.384338,MARIBANK SINGAPORE PRIVATE LIMITED
-9.43985,9.32346,Playtini
-3.1122286,-0.63888663,komoot
-7.0099535,1.4687761,Katja Thätner e-domizil GmbH
4.6636405,0.152306,"Capybara Capital, LLC"
-0.8563753,1.0125847,S3 Connections Pvt Ltd
4.896262,-12.972978,Healthatom - Dentalink - Medilink
-0.32711425,4.170441,Info-Matrix Corporation
0.87466234,5.3461766,Keystone Solutions SPRL
0.9794144,5.736508,Talent Australia
-2.8262048,0.09925038,"Autodesk, Inc."
-2.2716997,2.2759504,7shifts: Team Management for Restaurants
-21.95725,-24.299543,IT-SCIENT
25.448887,-46.31654,Woburn Public Schools
35.75044,0.3783607,PST.AG
-3.4145038,2.8377514,Stryde Consulting Services
-16.970055,-2.5236099,ERIKS Digital
36.288948,0.4556872,Mm Recruitment
10.277703,-5.9637976,Viapost
6.4701624,-5.3673644,CRA Group Ltd
41.196156,-13.856774,Butler Aerospace & Defense
35.390804,-0.014694934,CareerWeb
-2.8523965,2.7644768,in 2 companies
